Date_Time,Vehicle_ID,Battery_Capacity_kWh,State_of_Charge_%,Energy_Consumption_Rate_kWh/km,Current_Latitude,Current_Longitude,Destination_Latitude,Destination_Longitude,Distance_to_Destination_km,Traffic_Data,Road_Conditions,Charging_Station_ID,Charging_Rate_kW,Queue_Time_mins,Station_Capacity_EV,Time_Spent_Charging_mins,Energy_Drawn_kWh,Session_Start_Hour,Fleet_Size,Fleet_Schedule,Temperature_C,Wind_Speed_m/s,Precipitation_mm,Weekday,Charging_Preferences,Weather_Conditions,Charging_Load_kW
14/02/2017 15:00,106,80.67853302,4.106496071,0.19940376,32.78874644,-96.78870241,32.77691833,-96.80013552,23.72192541,0,Good,2,61.8317078,1.082335273,1,47.44774001,50.02285574,6,10,0,35.54471365,0.253534694,2.779636172,2,0,Clear,32.47845692
14/02/2017 16:00,106,73.39011007,10.39443952,0.170777786,32.7794617,-96.81623147,32.77355422,-96.79801019,13.48571109,2,Good,2,34.83326651,2.499992934,4,71.21085558,31.47649014,6,100,0,11.83528878,2.656569597,4.653176756,1,1,Clear,39.75921597
14/02/2017 17:00,106,63.96072121,25.80667182,0.188024358,32.7575877,-96.79154364,32.75631902,-96.77235902,1,2,Good,2,53.31120396,3.561895871,4,69.21865817,35.88658885,6,100,1,39.04270184,4.144774691,0.585485468,0,0,Clear,41.26106859
14/02/2017 18:00,106,72.00090227,39.18138029,0.1,32.76823907,-96.80064828,32.79372224,-96.80136596,1,1,Good,2,58.90063859,0.26365296,4,50.85206992,34.50182872,6,10,0,26.66304302,3.898584755,4.628460495,1,0,Clear,39.0609405
14/02/2017 19:00,106,62.2871476,53.68589153,0.129124902,32.77140175,-96.77495384,32.78374551,-96.80321673,10.33222257,2,Good,2,51.91164801,1.542698417,4,67.13896584,42.3363647,6,50,0,12.90766171,1.19801094,0.046015341,1,0,Clear,41.45674163
14/02/2017 20:00,106,98.13383919,36.57235162,0.1,32.77864696,-96.78815528,32.77934344,-96.78585594,33.14578693,2,Good,2,41.70829972,0.18942307,4,48.42867806,42.62094783,6,50,0,25.68644532,3.23432517,0.258536259,0,0,Clear,35.51306089
14/02/2017 21:00,106,100,27.75276144,0.200729216,32.77819375,-96.80180269,32.77644067,-96.79733141,3.872328497,2,Average,2,34.41292965,1.257798137,4,44.53589205,36.6977425,6,10,0,35.06246176,2.308994368,0.456230153,3,0,Cloudy,35.71863197
14/02/2017 22:00,106,64.7139362,15.17754917,0.1,32.77286372,-96.8075738,32.78312296,-96.80108347,13.52258749,2,Average,2,25.86833832,5.04836928,2,77.21726965,44.97424222,6,10,0,37.14037112,5.731694019,5.322818273,6,0,Clear,27.97373318
14/02/2017 23:00,106,79.13287316,41.26115456,0.1,32.77497702,-96.78207489,32.75942863,-96.79148731,7.800023516,2,Good,2,54.8503236,15.68854846,6,25.18042191,49.06588806,6,50,0,19.00548812,4.466341931,2.174336884,1,1,Rain,45.23179965
15/02/2017 0:00,106,55.12385294,9.618968455,0.176874317,32.79161296,-96.79910193,32.77322541,-96.77933817,11.54670807,2,Poor,2,53.43424656,4.204201758,1,39.8916943,31.72700065,6,200,1,36.39130975,1.914605469,0.468774042,1,1,Cloudy,51.44234503
15/02/2017 1:00,106,91.09578239,6.738032902,0.1,32.76739545,-96.77755505,32.78490065,-96.82106727,3.411682887,1,Average,2,35.39627741,2.314980786,6,76.94399326,45.34460875,6,10,0,32.27398142,0.965169378,0.516643421,4,0,Clear,22.47931841
15/02/2017 2:00,106,90.70513762,22.3397008,0.3,32.76980622,-96.78139699,32.75421493,-96.80212572,1,0,Good,2,54.37399028,4.334828044,2,64.59223852,32.58403551,6,10,0,14.25969721,4.555152822,0.534571164,4,0,Rain,24.84006765
15/02/2017 3:00,106,70.57106651,48.57123136,0.3,32.76608684,-96.79753878,32.78267466,-96.79268162,10.47791869,1,Good,2,45.41031192,2.303159549,4,41.52365896,43.7592536,6,10,0,28.74825436,1.902699558,1.382400802,1,1,Clear,47.30770964
15/02/2017 4:00,106,75.25327588,25.08354771,0.3,32.76893606,-96.78461593,32.76351835,-96.79504398,2.004518162,2,Good,2,46.09763876,1.072897264,2,62.82101895,32.87009707,6,10,0,28.03478787,0.280297457,2.507215657,3,0,Cloudy,45.53496462
15/02/2017 5:00,106,73.59351826,19.49255637,0.1,32.76271846,-96.78074163,32.77762781,-96.78465489,2.852897174,2,Good,2,44.32340458,1.748076741,1,55.90153164,43.51705948,6,50,0,25.65704094,2.399730852,0.698403118,3,0,Clear,21.30687759
15/02/2017 6:00,106,50.72313249,28.61614784,0.1,32.77924705,-96.79036987,32.76400978,-96.80165233,1.457102292,4,Average,2,66.65974014,1.006649749,4,50.30135922,40.70739694,6,10,0,33.20393593,0.337229582,1.005395442,6,0,Clear,45.48271077
15/02/2017 7:00,106,98.19006221,9.085017561,0.3,32.7598958,-96.81224378,32.76930469,-96.80876905,22.81918038,1,Average,2,50.07603343,9.215316875,4,62.75443642,29.20095846,6,10,0,22.28361674,0.560133055,2.609400939,1,0,Cloudy,32.44793058
15/02/2017 8:00,106,63.49570142,12.21022151,0.236393317,32.7781213,-96.81001488,32.78241792,-96.78850504,20.37727121,3,Good,2,56.58942671,2.514883396,4,48.15010618,39.78300675,6,50,1,1.956522146,0.255331888,1.225111992,3,0,Clear,28.89599246
15/02/2017 9:00,106,63.59776092,16.8885852,0.3,32.78521397,-96.80987081,32.7673929,-96.79144598,1.175922442,2,Good,2,58.66028222,4.340061939,2,61.58044854,28.58333872,6,50,0,30.74106731,2.603335259,1.764096531,0,1,Cloudy,33.5977949
15/02/2017 10:00,106,72.74370218,43.45871631,0.3,32.7628036,-96.79362689,32.77172826,-96.78563283,4.330673215,3,Good,2,44.81636097,6.276503459,4,42.87415663,26.97651279,6,10,0,27.44987413,4.737613907,7.886693601,6,0,Cloudy,38.72479019
15/02/2017 11:00,106,89.93322878,52.49830885,0.3,32.78761785,-96.80117543,32.77623085,-96.79041707,10.21278646,2,Poor,2,60.48582072,0.350808944,4,49.941858,30.11790402,6,10,0,5.990212261,3.61581053,0.880566235,0,0,Rain,53.16094921
15/02/2017 12:00,106,66.13045177,29.78658149,0.1,32.79138899,-96.79981747,32.77724234,-96.78602059,2.204319665,3,Average,2,44.07102806,8.585625675,4,78.07341473,38.78922115,6,100,0,35.16177384,2.175643539,1.843704376,3,0,Clear,46.29035606
15/02/2017 13:00,106,45.71722168,19.16926478,0.1,32.76907215,-96.78374777,32.77397135,-96.77107545,19.64332241,3,Good,2,53.04191217,3.079515553,2,52.71830211,18.90462675,6,50,0,0,1.235936867,1.158072452,4,0,Clear,48.06606794
15/02/2017 14:00,106,61.69502909,42.78372385,0.1,32.78307477,-96.82135126,32.78624467,-96.78451281,10.68194985,4,Good,2,46.65206327,2.542453614,4,54.08907489,35.03777904,6,50,0,10.66342999,2.112592888,1.709373977,0,0,Storm,29.16680539
15/02/2017 15:00,106,81.36210629,18.07716799,0.3,32.7855832,-96.77294188,32.78904259,-96.78993168,4.65051132,3,Good,2,51.70589927,2.982181412,4,73.001983,32.80385755,6,100,0,6.677306698,0.496299394,2.753903323,1,0,Cloudy,47.25769426
15/02/2017 16:00,106,100,18.67791053,0.1,32.77325597,-96.79279721,32.77546159,-96.79653582,2.161474176,4,Good,2,37.36583887,16.57134652,4,53.72805634,29.98121338,6,10,0,24.46867328,0.226905191,0.862117731,4,0,Rain,42.49496924
15/02/2017 17:00,106,56.1012005,36.7891986,0.3,32.77201413,-96.79981414,32.78054121,-96.80524674,32.76400686,1,Average,2,58.44537521,1.277669421,1,50.03112493,52.19802738,6,50,0,27.6045314,0.71459678,1.328700893,2,1,Clear,40.30692176
15/02/2017 18:00,106,55.55247349,31.07077436,0.1,32.77486812,-96.80801088,32.79391425,-96.81407922,25.67230653,2,Good,2,52.84853403,5.198038022,6,81.71798061,40.62179296,6,100,0,18.63078706,0.49811292,9.193047673,5,0,Clear,46.30690633
15/02/2017 19:00,106,52.31106749,9.472221781,0.1,32.76537212,-96.80250033,32.76970799,-96.78547998,22.97407295,2,Average,2,44.43260236,12.54836497,4,60.69976798,55.8123943,6,50,0,5.4167156,1.269836561,1.566711338,4,0,Cloudy,55.9882175
15/02/2017 20:00,106,50.44912513,45.12389915,0.272874184,32.77788252,-96.7908386,32.77141617,-96.79496876,23.28913212,3,Average,2,50.04631694,2.128678327,6,81.49089018,41.90990261,6,50,0,40,0.607758272,2.942173842,2,0,Clear,33.28746143
15/02/2017 21:00,106,93.0853719,18.50828244,0.1,32.75412642,-96.80377015,32.78732418,-96.79516539,64.38177087,0,Good,2,50.79818765,7.838540676,2,84.22007514,41.31536819,6,50,0,28.17408244,1.218273354,3.675805505,5,0,Clear,35.2670687
15/02/2017 22:00,106,97.42032863,28.61398124,0.1,32.76416613,-96.7804328,32.78460353,-96.82318505,12.35191376,1,Good,2,44.19320547,1.577968086,6,81.60064146,44.00029655,6,10,0,35.0602065,0.85001332,3.659134242,2,0,Cloudy,38.16970847
15/02/2017 23:00,106,77.6663384,27.60058309,0.3,32.77133641,-96.80263958,32.79058366,-96.7892076,11.00231794,0,Average,2,55.7694984,3.965710966,2,61.81520332,38.68578047,6,10,0,14.92658079,2.526969084,1.853327455,4,0,Clear,26.98072817
16/02/2017 0:00,106,67.98430842,19.04673146,0.3,32.77286462,-96.78929781,32.78117356,-96.79459851,1.525136569,4,Good,2,38.65803796,2.959677225,4,51.218278,28.54927021,6,50,0,28.71034303,0.492623577,1.116811716,2,1,Clear,45.40164695
16/02/2017 1:00,106,100,19.71851167,0.262040105,32.76504597,-96.79571991,32.76379767,-96.7852973,23.78383341,3,Good,2,41.37840114,10.70458164,1,89.94994213,14.14882197,6,100,0,25.18513384,1.335014906,2.197645213,1,0,Cloudy,53.28089275
16/02/2017 2:00,106,77.60862062,4.980262509,0.134061148,32.77343041,-96.79229492,32.76214004,-96.79818898,16.72668644,4,Good,2,57.92001191,1.882445298,4,66.69923951,45.89598851,6,50,0,21.84697241,6.974218761,3.280435973,5,0,Rain,59.55490569
16/02/2017 3:00,106,91.34155064,16.67251589,0.1,32.78376873,-96.79961561,32.78640434,-96.79342133,20.8942819,3,Average,2,52.11187,5.827044612,4,61.71929501,45.52200749,6,10,0,40,0.679617496,0.55278208,2,0,Clear,44.04937074
16/02/2017 4:00,106,67.25326587,18.08340616,0.3,32.77826639,-96.80617491,32.77875702,-96.79676723,35.36276024,1,Average,2,40.54752156,1.709219875,4,58.42013509,46.093219,6,10,0,15.7065189,1.089344785,1.507569468,0,0,Cloudy,39.31208075
16/02/2017 5:00,106,75.66365781,13.30160697,0.1,32.78535503,-96.80755929,32.78004776,-96.78386583,6.097858953,2,Good,2,53.98042663,3.632113444,1,38.06172146,43.25132901,6,10,0,26.77007835,0.023365892,1.737204073,3,0,Clear,27.22960904
16/02/2017 6:00,106,56.43987532,32.25629044,0.1,32.77204573,-96.79006073,32.77828791,-96.7836653,23.28925193,0,Good,2,42.69304444,6.057018367,2,29.65654258,25.8463561,6,10,0,36.98088828,3.31630432,1.16681634,3,0,Storm,31.3371274
16/02/2017 7:00,106,84.43873458,16.14432752,0.1,32.76547093,-96.78078907,32.77039017,-96.7852848,2.326445305,4,Good,2,52.22043904,2.688752137,6,49.25412469,42.00867973,6,200,0,18.25645611,11.65797616,0.015148927,5,1,Rain,40.78154779
16/02/2017 8:00,106,77.86406626,63.31972171,0.3,32.78292494,-96.79656848,32.77122302,-96.79494109,2.512028188,5,Good,2,55.17730947,1.923319633,4,38.65706334,31.09271027,6,50,0,6.258477797,2.10241107,2.988078655,4,0,Clear,39.99845722
16/02/2017 9:00,106,61.58155151,33.98569942,0.1,32.77600634,-96.81222565,32.77613399,-96.79021392,93.90792098,1,Good,2,57.51568093,5.314368448,6,59.7743909,48.89118255,6,10,0,21.74237849,1.46241245,1.231234293,0,0,Cloudy,26.84521455
16/02/2017 10:00,106,61.78339276,43.08865916,0.290256996,32.77664217,-96.79248955,32.76422101,-96.77889935,16.34720521,1,Average,2,59.11010317,2.046704348,1,83.60148244,38.97864814,6,100,0,26.38600361,0.441596726,0.990210419,3,1,Clear,47.62733069
16/02/2017 11:00,106,99.23937755,23.70162591,0.1,32.77007125,-96.79752267,32.78635731,-96.81140906,5.704034441,2,Average,2,44.72429873,7.505663711,6,80.74399497,52.39186386,6,10,0,13.31697373,1.081145027,1.02972963,4,0,Cloudy,42.73015393
16/02/2017 12:00,106,100,28.18314985,0.1,32.78662759,-96.79061562,32.76923072,-96.79126919,1.461672552,2,Good,2,65.52814535,0.222717318,2,59.98302208,32.3852443,6,10,0,33.62595603,0.617623818,0.402315288,2,0,Clear,44.95835375
16/02/2017 13:00,106,71.80296995,20.58524848,0.144998167,32.78722669,-96.79249219,32.76218786,-96.79390961,1,2,Good,2,50.0501805,7.189223279,6,26.71486202,40.23962408,6,200,0,17.83696704,1.43686752,4.451331986,4,1,Rain,45.41525091
16/02/2017 14:00,106,76.01630359,17.95088218,0.3,32.78948935,-96.79787042,32.77171506,-96.78012926,60.05415547,1,Average,2,44.69001387,4.358233533,2,57.18750279,38.30998041,6,100,1,18.91660172,0.790181423,2.568530342,1,0,Clear,37.31152693
16/02/2017 15:00,106,81.00171712,31.69618727,0.273255583,32.78896959,-96.78550537,32.76698695,-96.79103594,31.37854862,2,Good,2,46.72902909,2.410353974,4,46.66324254,44.5729946,6,10,0,23.05487011,0.273685823,1.46252162,0,0,Cloudy,47.06066208
16/02/2017 16:00,106,77.22047637,9.252128211,0.1,32.78048397,-96.78670022,32.78781889,-96.80434146,14.15197438,1,Average,2,41.3293949,0.160256477,2,59.27533784,42.85070014,6,50,1,33.80944772,0.485123628,2.947513968,2,1,Rain,39.66336851
16/02/2017 17:00,106,49.88553419,27.01581968,0.1,32.76234224,-96.80396585,32.77558256,-96.82018935,8.161360018,1,Good,2,67.76167995,2.870333827,6,77.65478245,21.76675858,6,50,0,40,0.361856468,1.312993606,0,0,Clear,37.19175042
16/02/2017 18:00,106,81.41806016,17.85416723,0.1,32.76495103,-96.79788233,32.76867312,-96.81854436,8.712076252,3,Average,2,65.11313675,13.76412624,2,47.08107031,42.86314128,6,10,0,33.25753362,0.012234326,0.096153844,2,0,Clear,46.00965968
16/02/2017 19:00,106,43.68166448,22.78307984,0.111401963,32.78164184,-96.80369887,32.77492098,-96.79355005,12.16659244,0,Good,2,38.38619864,20.56877536,6,50.88296354,39.38953823,6,50,0,14.25219774,0.17578882,2.566971281,3,0,Rain,36.57002704
16/02/2017 20:00,106,64.00973713,49.77842279,0.1,32.77576512,-96.81607232,32.7814236,-96.78898403,21.8884782,2,Poor,2,49.71485125,3.307064235,2,45.52112523,51.45237405,6,10,0,21.67329335,4.563059674,3.45467718,2,1,Clear,31.34449828
16/02/2017 21:00,106,82.5814072,17.15890026,0.1,32.76420509,-96.79503044,32.77434485,-96.79254462,3.788491952,2,Good,2,41.86911718,5.785465787,4,82.51361163,45.64607781,6,100,0,21.43687182,1.876644133,0.085819996,2,1,Clear,43.0782804
16/02/2017 22:00,106,83.99991312,48.97918954,0.1,32.78740676,-96.79477257,32.77903337,-96.79443947,22.02221058,1,Good,2,59.22667147,3.199174475,2,64.60022756,38.91843049,6,10,0,33.55483961,1.99797661,0.465853771,4,0,Cloudy,48.45426312
16/02/2017 23:00,106,62.84890374,28.2726698,0.144717217,32.77586057,-96.79826665,32.782212,-96.78133316,25.08160796,0,Good,2,43.99857654,0.600936778,1,52.99209934,40.90161265,6,50,0,32.98293374,0.209749703,0.812722311,0,1,Clear,21.30324267
17/02/2017 0:00,106,68.1234459,22.61663222,0.1,32.77384472,-96.79433344,32.7594834,-96.78901609,20.09038531,3,Good,2,47.95979015,0.856725336,4,47.35985148,45.20373713,6,100,0,16.13580972,0.236135736,0.218467907,1,0,Clear,55.03121313
17/02/2017 1:00,106,66.09245237,29.85659372,0.226190355,32.77882038,-96.78462496,32.7724426,-96.79799805,15.72772214,1,Average,2,57.18513642,6.214377755,4,37.62608479,25.08129581,6,10,0,9.708853153,1.986176948,4.088855489,1,0,Clear,43.63877755
17/02/2017 2:00,106,73.45733755,43.74104651,0.1,32.77930319,-96.79135393,32.78041429,-96.80111046,1,2,Good,2,53.54151568,1.723595817,6,45.10517881,36.48720978,6,50,0,29.16166375,1.300298901,2.411264931,5,1,Clear,52.24082023
17/02/2017 3:00,106,74.5980848,11.66506984,0.3,32.76092949,-96.81949295,32.76231778,-96.80113407,30.19402723,1,Average,2,52.15355326,0.366320881,2,62.96322844,37.62773921,6,10,0,24.65285531,0.087698547,0.741753812,4,0,Clear,35.71364476
17/02/2017 4:00,106,85.02702194,29.13630442,0.1,32.7796806,-96.80166176,32.76467174,-96.78147284,6.598957199,2,Average,2,39.92130484,7.567715135,6,86.09223746,38.5660281,6,200,1,40,0.072770156,1.066943137,5,0,Rain,22.25414745
17/02/2017 5:00,106,67.24654706,50.78130585,0.191087754,32.77330206,-96.78463076,32.76295327,-96.8046254,6.253192422,1,Good,2,38.46296172,9.321635104,6,53.38242869,46.58140247,6,10,0,30.90420377,2.100897302,1.546491479,0,0,Cloudy,25.34129468
17/02/2017 6:00,106,80.60094288,27.95953506,0.179913353,32.77545281,-96.80069026,32.7905233,-96.78421836,19.34233311,0,Average,2,65.55760356,10.98709419,6,80.36431819,51.30656,6,10,0,40,0.610941594,1.769491008,0,1,Cloudy,21.46831833
17/02/2017 7:00,106,82.60523647,37.86554207,0.172080896,32.77353626,-96.7822157,32.78133101,-96.79215403,4.347665727,4,Average,2,55.48289859,4.90792285,4,54.6294379,39.22577231,6,50,0,40,2.603968993,2.055839414,0,0,Cloudy,53.93594076
17/02/2017 8:00,106,77.97434066,17.05658744,0.1,32.78252742,-96.78883986,32.77793344,-96.79993098,10.58705441,5,Good,2,57.24551189,5.225556997,4,46.18168205,57.12490193,6,50,0,37.70839387,3.32696263,6.925379108,3,0,Clear,52.44797812
17/02/2017 9:00,106,71.10591266,20.49643159,0.1,32.7797662,-96.78086375,32.77689905,-96.79718652,2.253044959,4,Good,2,48.05019943,3.056501224,4,60.04040135,18.59628889,6,10,0,21.47191497,1.254156478,0.874374742,2,0,Storm,39.27065407
17/02/2017 10:00,106,77.70968196,21.54418635,0.3,32.78069123,-96.79754332,32.76432355,-96.8068902,7.910241054,1,Good,2,34.17415228,1.467690883,4,73.79331514,36.32952435,6,50,0,19.6886207,0.912958942,0.688246365,1,0,Cloudy,35.4528627
17/02/2017 11:00,106,86.2761041,26.01764439,0.111916034,32.77012599,-96.7992062,32.7880809,-96.78223112,22.66617518,1,Good,2,44.29917733,3.0443593,4,45.11270809,56.94541315,6,10,0,17.19862358,4.448503755,5.357066936,4,1,Clear,23.17413849
17/02/2017 12:00,106,87.58777302,6.955371169,0.1,32.77915448,-96.81042609,32.80040525,-96.81204593,17.37065906,2,Good,2,56.74956005,6.66440548,6,50.32948288,21.37271532,6,100,0,24.56920514,1.147998512,1.683511798,6,0,Rain,31.80324923
17/02/2017 13:00,106,100,40.86315431,0.198910746,32.77811828,-96.80905773,32.76196879,-96.80480021,3.85008511,2,Good,2,63.71112369,4.838742529,6,50.35799255,47.24733884,6,100,0,20.34224373,1.041720239,1.393232048,2,0,Clear,41.24919022
17/02/2017 14:00,106,60.14960646,38.69729136,0.1,32.76763887,-96.80339463,32.78509469,-96.78681485,5.749398304,2,Average,2,55.64150965,0.79010381,6,69.26226426,58.40788022,6,10,0,13.12738228,0.737603989,1.007220124,6,1,Clear,27.92247755
17/02/2017 15:00,106,68.39988914,10.10209875,0.3,32.76634679,-96.7945245,32.76945368,-96.80556803,1.014095563,5,Good,2,55.23256473,0.684132915,4,52.10285774,35.0675269,6,10,0,30.64902495,0.343539996,0.174156666,1,0,Storm,48.44852281
17/02/2017 16:00,106,50.7979701,26.51105817,0.130164639,32.78471317,-96.79727576,32.77995671,-96.80649111,4.183072929,2,Good,2,53.08774457,3.863799369,6,63.88193851,36.2496098,6,50,0,3.043248341,3.309142365,3.0104712,4,0,Clear,34.87576463
17/02/2017 17:00,106,88.96514196,12.4746018,0.14230895,32.7805497,-96.80789026,32.77733976,-96.79922133,25.75303671,3,Good,2,56.75248588,3.933161101,4,75.80732965,42.97779314,6,50,0,40,5.328181191,2.714680035,2,0,Cloudy,37.08094751
17/02/2017 18:00,106,69.9823874,31.12780599,0.3,32.78226717,-96.78811436,32.79149453,-96.80653708,36.16189205,2,Good,2,49.92703564,0.115485092,2,35.35441946,42.77501135,6,100,0,13.53485451,0.324985532,0.484631397,6,1,Cloudy,42.49974079
17/02/2017 19:00,106,78.09286473,17.02185036,0.1,32.76799654,-96.78654812,32.77353932,-96.79096462,12.14607528,2,Good,2,65.89383631,1.640567357,2,48.7701087,21.87180578,6,10,0,31.73408357,0.837699449,9.928810514,4,0,Rain,58.73131664
17/02/2017 20:00,106,65.93492146,19.5138291,0.1,32.7743165,-96.79301413,32.77839351,-96.79342137,12.61446421,6,Good,2,54.34142451,1.706400502,6,69.40145545,10.47009399,6,10,0,31.37212618,1.9758559,2.264146276,4,1,Clear,34.67006035
17/02/2017 21:00,106,70.09944008,21.71281163,0.13294142,32.78043723,-96.79357245,32.77082954,-96.79274498,6.475917496,1,Good,2,58.50749901,6.832582008,6,81.87260388,47.16831518,6,10,0,21.69844559,5.073289415,0.397042606,2,1,Cloudy,53.7726845
17/02/2017 22:00,106,93.34785158,23.86943024,0.3,32.7785958,-96.81926891,32.79495255,-96.8223217,3.011792222,3,Good,2,59.95449127,10.43512629,1,66.14659318,43.17419151,6,50,1,17.84443455,0.099606102,0.726332838,0,0,Clear,49.96700534
17/02/2017 23:00,106,85.41350116,17.87326127,0.104454491,32.78083832,-96.79753593,32.77146187,-96.77979455,10.52861436,3,Average,2,35.90373976,8.706076881,1,47.83605364,29.49498945,6,10,0,11.90939686,0.105885237,2.373208074,3,0,Clear,22.6948584
18/02/2017 0:00,106,73.32716914,32.75153551,0.1,32.77053688,-96.79558273,32.76478415,-96.81281541,3.946087471,4,Average,2,44.68328416,5.459259237,4,45.13518901,33.11497809,6,10,1,12.17986543,0.04808952,0.346429182,6,0,Clear,38.46735529
18/02/2017 1:00,106,86.51720879,18.8368079,0.21688672,32.78294712,-96.77854007,32.75548808,-96.79721714,5.187474107,3,Good,2,47.39397584,2.716800386,6,82.13367074,33.23103726,6,10,0,13.53382492,1.117043094,2.24782543,1,0,Clear,33.95311913
18/02/2017 2:00,106,86.8485012,13.33475985,0.1,32.77759909,-96.79343079,32.76727619,-96.78487702,14.17903908,3,Poor,2,76.40976306,4.183821348,2,66.89634315,34.8656998,6,100,0,13.91654614,2.963243889,0.016275851,5,0,Cloudy,31.80610527
18/02/2017 3:00,106,69.12861725,18.96035804,0.158376666,32.7736098,-96.79412869,32.787791,-96.79933318,7.075894633,1,Good,2,48.39042179,3.567604391,4,44.72922672,38.06571634,6,10,1,18.89463772,1.769471986,0.798965822,2,0,Storm,36.14280952
18/02/2017 4:00,106,52.96380659,53.7873285,0.110367111,32.77518959,-96.8054942,32.77770862,-96.80459209,14.81730894,1,Poor,2,53.80165221,5.349308965,6,69.88528221,36.08246925,6,50,0,13.56247671,4.18678902,1.040158759,4,0,Clear,41.11925055
18/02/2017 5:00,106,61.51257559,49.05854794,0.1,32.77391699,-96.78978489,32.7569759,-96.80034542,10.59800506,1,Good,2,52.73609173,8.397145479,4,70.22867364,52.04219543,6,50,0,14.59814679,0.123940286,0.87798009,0,1,Rain,40.07833796
18/02/2017 6:00,106,54.89207095,57.82138008,0.3,32.77793481,-96.79109561,32.79917847,-96.80526123,3.230256551,0,Good,2,51.04500722,5.390422981,6,64.7237839,32.79530518,6,10,0,33.37442055,11.19597055,2.438877669,5,1,Storm,22.46094191
18/02/2017 7:00,106,92.46651969,47.35359657,0.1,32.78165485,-96.78583916,32.75586931,-96.79696286,1.465916758,1,Good,2,46.80686176,10.5119117,1,63.36200519,29.23947136,6,10,0,2.874265489,0.357478562,0.911948641,0,0,Clear,27.71611957
18/02/2017 8:00,106,95.07172825,11.8174874,0.19155502,32.78163199,-96.81453411,32.78084015,-96.80365645,58.94419098,2,Good,2,55.16102237,5.126860957,4,75.75200516,63.30191279,6,100,0,32.2025285,0.088100078,0.061729397,6,1,Clear,31.79451351
18/02/2017 9:00,106,98.7956082,34.69959638,0.180655028,32.77590639,-96.79417306,32.78575083,-96.79885477,11.89597415,4,Average,2,44.41601034,1.415112932,4,75.46103385,32.14747044,6,100,0,7.699370003,1.002132181,0.80308212,4,1,Clear,37.90766547
18/02/2017 10:00,106,44.70666677,65.47429271,0.149914396,32.78718359,-96.80877406,32.77527864,-96.79468127,4.091196774,0,Good,2,61.56759951,10.84287379,4,66.5944333,36.4960656,6,10,0,25.96995588,4.70078791,0.752144455,6,0,Storm,40.67663102
18/02/2017 11:00,106,91.07101366,41.17865215,0.1,32.76535937,-96.79189952,32.77208644,-96.79367352,18.48984532,1,Poor,2,42.12695985,1.710913651,1,86.14476439,33.4972553,6,50,0,29.85469815,1.789140075,0.563949353,6,0,Cloudy,30.24710908
18/02/2017 12:00,106,100,8.5793508,0.1,32.77155952,-96.79608826,32.75645206,-96.79262192,38.81526227,3,Average,2,53.4173413,8.223316527,4,52.24496244,19.02965245,6,10,0,12.50820203,2.282373628,0.319463454,2,1,Cloudy,61.7254486
18/02/2017 13:00,106,91.67981571,27.65739774,0.171213598,32.77621146,-96.795405,32.77035419,-96.79410806,9.003748895,3,Average,2,50.83990923,6.558677281,4,73.73395731,42.97855322,6,10,0,12.85078683,1.652652373,1.381489932,1,1,Clear,26.65056229
18/02/2017 14:00,106,42.73155573,50.57393883,0.3,32.77359427,-96.79090395,32.79616226,-96.81031649,29.74903356,2,Average,2,57.20490107,4.915556234,6,44.91592821,41.26481267,6,10,0,28.05087276,0.18060705,0.420727115,5,0,Rain,41.4371713
18/02/2017 15:00,106,100,19.49369967,0.1,32.77601511,-96.80060812,32.78179012,-96.80327374,3.594972683,4,Average,2,44.84162044,7.819026817,2,41.60067158,34.78407958,6,10,0,31.59075759,1.137688059,3.473065316,4,0,Clear,42.66923534
18/02/2017 16:00,106,75.62533556,11.34045899,0.1,32.77570845,-96.80637386,32.78201165,-96.78849267,8.691793052,2,Good,2,44.3629436,1.037825916,4,68.46442816,33.32872233,6,50,1,24.74414984,1.232537101,0.249385293,5,1,Clear,43.2973561
18/02/2017 17:00,106,71.5140134,50.57070918,0.1,32.78340838,-96.81150045,32.76147281,-96.81331845,1,3,Good,2,54.72066952,6.863645298,2,64.2336045,41.42041309,6,10,0,4.073434492,6.201750735,1.898716429,1,0,Clear,26.80570838
18/02/2017 18:00,106,81.76642945,79.92573534,0.167992454,32.78145715,-96.79511701,32.7738814,-96.79338146,1.622217722,1,Good,2,58.48310311,12.22582919,4,80.20090603,37.46681356,6,10,1,9.181652432,0.489042031,2.647649635,4,1,Cloudy,51.0186765
18/02/2017 19:00,106,59.26489616,8.784614045,0.3,32.76952738,-96.82063621,32.77715317,-96.80894015,17.38756473,0,Average,2,39.93981801,1.307569529,2,88.80708491,51.90116893,6,50,1,2.234920603,2.69471191,4.993110818,6,0,Cloudy,42.51061454
18/02/2017 20:00,106,75.04173556,62.96459892,0.3,32.7750422,-96.79584093,32.76263303,-96.79361899,6.14796524,3,Good,2,41.64971442,2.149558703,6,63.06416117,57.99821441,6,10,0,33.97746761,0.129702015,2.077957695,1,0,Clear,36.97218182
18/02/2017 21:00,106,99.30644468,62.02786259,0.156116199,32.75592545,-96.78263217,32.80345798,-96.80556816,13.38889331,0,Poor,2,40.11553892,4.589145322,4,27.99692731,49.03052082,6,10,0,20.87153338,0.553181182,0.666574098,4,0,Rain,30.28298225
